"No.","Time",                           "Source","Destination","Protocol","Length","Info"
"244","2025-01-12 20:57:23,099252","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"245","2025-01-12 20:57:23,099266","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"246","2025-01-12 20:57:23,099284","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"247","2025-01-12 20:57:23,099378","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"248","2025-01-12 20:57:23,099603","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"249","2025-01-12 20:57:23,099619","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"250","2025-01-12 20:57:23,099627","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"251","2025-01-12 20:57:23,099635","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"252","2025-01-12 20:57:23,099643","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"253","2025-01-12 20:57:23,099657","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"254","2025-01-12 20:57:23,099712","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"255","2025-01-12 20:57:23,099730","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"256","2025-01-12 20:57:23,099742","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"257","2025-01-12 20:57:23,099759","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"258","2025-01-12 20:57:23,099770","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"259","2025-01-12 20:57:23,112789","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"260","2025-01-12 20:57:23,112789","142.250.82.208","192.168.1.21","RTCP","134","Application specific   subtype=13"
"261","2025-01-12 20:57:23,127439","192.168.1.21","142.250.82.208","UDP","950","55959  >  3478 Len=908"
"262","2025-01-12 20:57:23,127531","192.168.1.21","142.250.82.208","UDP","950","55959  >  3478 Len=908"
"263","2025-01-12 20:57:23,133987","192.168.1.21","142.250.82.212","RTCP","90","Receiver Report   "
"264","2025-01-12 20:57:23,145514","142.250.82.212","192.168.1.21","UDP","152","3478  >  58101 Len=110"
"265","2025-01-12 20:57:23,155657","142.250.82.212","192.168.1.21","UDP","87","3478  >  58101 Len=45"
"266","2025-01-12 20:57:23,163713","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"267","2025-01-12 20:57:23,163713","142.250.82.208","192.168.1.21","RTCP","130","Application specific   subtype=13"
"268","2025-01-12 20:57:23,165938","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"269","2025-01-12 20:57:23,167529","192.168.1.21","142.250.82.208","UDP","1226","55959  >  3478 Len=1184"
"270","2025-01-12 20:57:23,167638","192.168.1.21","142.250.82.208","UDP","1226","55959  >  3478 Len=1184"
"271","2025-01-12 20:57:23,167678","192.168.1.21","142.250.82.208","UDP","1226","55959  >  3478 Len=1184"
"272","2025-01-12 20:57:23,167703","192.168.1.21","142.250.82.208","UDP","1226","55959  >  3478 Len=1184"
"273","2025-01-12 20:57:23,167727","192.168.1.21","142.250.82.208","UDP","1226","55959  >  3478 Len=1184"
"274","2025-01-12 20:57:23,167772","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"275","2025-01-12 20:57:23,167806","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"276","2025-01-12 20:57:23,167830","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"277","2025-01-12 20:57:23,167874","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"278","2025-01-12 20:57:23,167908","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"279","2025-01-12 20:57:23,167943","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"280","2025-01-12 20:57:23,167976","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"281","2025-01-12 20:57:23,168034","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"282","2025-01-12 20:57:23,168085","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"283","2025-01-12 20:57:23,168115","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"284","2025-01-12 20:57:23,168140","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"285","2025-01-12 20:57:23,168163","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"286","2025-01-12 20:57:23,168198","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"287","2025-01-12 20:57:23,168230","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"288","2025-01-12 20:57:23,168253","192.168.1.21","142.250.82.208","UDP","1227","55959  >  3478 Len=1185"
"289","2025-01-12 20:57:23,198837","192.168.1.21","142.250.82.208","UDP","1073","55959  >  3478 Len=1031"
"290","2025-01-12 20:57:23,199085","192.168.1.21","142.250.82.208","UDP","1074","55959  >  3478 Len=1032"
"291","2025-01-12 20:57:23,199181","192.168.1.21","142.250.82.208","UDP","1074","55959  >  3478 Len=1032"
"292","2025-01-12 20:57:23,199216","192.168.1.21","142.250.82.208","UDP","1074","55959  >  3478 Len=1032"
"293","2025-01-12 20:57:23,199244","192.168.1.21","142.250.82.208","UDP","1074","55959  >  3478 Len=1032"
"294","2025-01-12 20:57:23,199288","192.168.1.21","142.250.82.208","UDP","1074","55959  >  3478 Len=1032"
"295","2025-01-12 20:57:23,204332","192.168.1.21","142.250.82.208","UDP","1025","55959  >  3478 Len=983"
"296","2025-01-12 20:57:23,204404","192.168.1.21","142.250.82.208","UDP","1025","55959  >  3478 Len=983"
"297","2025-01-12 20:57:23,204428","192.168.1.21","142.250.82.208","UDP","1026","55959  >  3478 Len=984"
"298","2025-01-12 20:57:23,204438","192.168.1.21","142.250.82.208","UDP","1026","55959  >  3478 Len=984"
"299","2025-01-12 20:57:23,207352","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"300","2025-01-12 20:57:23,207720","192.168.1.21","142.250.82.208","UDP","1228","55959  >  3478 Len=1186"
"301","2025-01-12 20:57:23,207779","192.168.1.21","142.250.82.208","UDP","1228","55959  >  3478 Len=1186"
"302","2025-01-12 20:57:23,213281","142.250.82.208","192.168.1.21","RTCP","126","Application specific   subtype=13"
"303","2025-01-12 20:57:23,234416","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"304","2025-01-12 20:57:23,234506","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"305","2025-01-12 20:57:23,234518","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"306","2025-01-12 20:57:23,234532","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"307","2025-01-12 20:57:23,234546","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"308","2025-01-12 20:57:23,234565","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"309","2025-01-12 20:57:23,234584","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"310","2025-01-12 20:57:23,234592","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"311","2025-01-12 20:57:23,234610","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"312","2025-01-12 20:57:23,234733","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"313","2025-01-12 20:57:23,234747","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"314","2025-01-12 20:57:23,234756","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"315","2025-01-12 20:57:23,234768","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"316","2025-01-12 20:57:23,264261","142.250.82.208","192.168.1.21","RTCP","122","Application specific   subtype=13"
"317","2025-01-12 20:57:23,266619","192.168.1.21","142.250.82.208","UDP","1102","55959  >  3478 Len=1060"
"318","2025-01-12 20:57:23,266707","192.168.1.21","142.250.82.208","UDP","1102","55959  >  3478 Len=1060"
"319","2025-01-12 20:57:23,266724","192.168.1.21","142.250.82.208","UDP","1102","55959  >  3478 Len=1060"
"320","2025-01-12 20:57:23,273800","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"321","2025-01-12 20:57:23,274173","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"322","2025-01-12 20:57:23,274466","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"323","2025-01-12 20:57:23,274604","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"324","2025-01-12 20:57:23,282272","142.250.82.212","192.168.1.21","UDP","153","3478  >  58101 Len=111"
"325","2025-01-12 20:57:23,290300","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"326","2025-01-12 20:57:23,304139","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"327","2025-01-12 20:57:23,304218","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"328","2025-01-12 20:57:23,304233","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"329","2025-01-12 20:57:23,304248","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"330","2025-01-12 20:57:23,304251","142.250.82.212","192.168.1.21","UDP","91","3478  >  58101 Len=49"
"331","2025-01-12 20:57:23,304273","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"332","2025-01-12 20:57:23,304289","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"333","2025-01-12 20:57:23,304303","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"334","2025-01-12 20:57:23,304312","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"335","2025-01-12 20:57:23,304368","192.168.1.21","142.250.82.208","UDP","1208","55959  >  3478 Len=1166"
"336","2025-01-12 20:57:23,304393","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"337","2025-01-12 20:57:23,304402","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"338","2025-01-12 20:57:23,304421","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"339","2025-01-12 20:57:23,304462","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"340","2025-01-12 20:57:23,304478","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"341","2025-01-12 20:57:23,304497","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"342","2025-01-12 20:57:23,304507","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"343","2025-01-12 20:57:23,304586","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"344","2025-01-12 20:57:23,304599","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"345","2025-01-12 20:57:23,304609","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"346","2025-01-12 20:57:23,304627","192.168.1.21","142.250.82.208","UDP","1209","55959  >  3478 Len=1167"
"347","2025-01-12 20:57:23,314521","142.250.82.208","192.168.1.21","RTCP","126","Application specific   subtype=13"
"348","2025-01-12 20:57:23,337923","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"349","2025-01-12 20:57:23,338046","192.168.1.21","142.250.82.208","UDP","1054","55959  >  3478 Len=1012"
"350","2025-01-12 20:57:23,338089","192.168.1.21","142.250.82.208","UDP","1054","55959  >  3478 Len=1012"
"351","2025-01-12 20:57:23,338128","192.168.1.21","142.250.82.208","UDP","1054","55959  >  3478 Len=1012"
"352","2025-01-12 20:57:23,338155","192.168.1.21","142.250.82.208","UDP","1055","55959  >  3478 Len=1013"
"353","2025-01-12 20:57:23,338189","192.168.1.21","142.250.82.208","UDP","1055","55959  >  3478 Len=1013"
"354","2025-01-12 20:57:23,343802","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"355","2025-01-12 20:57:23,344225","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"356","2025-01-12 20:57:23,349628","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"357","2025-01-12 20:57:23,350052","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"358","2025-01-12 20:57:23,350117","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"359","2025-01-12 20:57:23,353381","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"360","2025-01-12 20:57:23,364971","142.250.82.208","192.168.1.21","RTCP","130","Application specific   subtype=13"
"361","2025-01-12 20:57:23,373550","192.168.1.21","142.250.82.208","UDP","1195","55959  >  3478 Len=1153"
"362","2025-01-12 20:57:23,373650","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"363","2025-01-12 20:57:23,373669","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"364","2025-01-12 20:57:23,373692","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"365","2025-01-12 20:57:23,373704","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"366","2025-01-12 20:57:23,373723","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"367","2025-01-12 20:57:23,373755","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"368","2025-01-12 20:57:23,373765","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"369","2025-01-12 20:57:23,373790","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"370","2025-01-12 20:57:23,373809","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"371","2025-01-12 20:57:23,373821","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"372","2025-01-12 20:57:23,373851","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"373","2025-01-12 20:57:23,373873","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"374","2025-01-12 20:57:23,373899","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"375","2025-01-12 20:57:23,373918","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"376","2025-01-12 20:57:23,373952","192.168.1.21","142.250.82.208","UDP","1196","55959  >  3478 Len=1154"
"377","2025-01-12 20:57:23,376938","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"378","2025-01-12 20:57:23,377229","192.168.1.21","142.250.82.208","UDP","1056","55959  >  3478 Len=1014"
"379","2025-01-12 20:57:23,378903","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"380","2025-01-12 20:57:23,379054","192.168.1.21","142.250.82.208","UDP","1056","55959  >  3478 Len=1014"
"381","2025-01-12 20:57:23,404869","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"382","2025-01-12 20:57:23,405019","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"383","2025-01-12 20:57:23,405059","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"384","2025-01-12 20:57:23,405083","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"385","2025-01-12 20:57:23,405126","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"386","2025-01-12 20:57:23,405159","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"387","2025-01-12 20:57:23,405201","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"388","2025-01-12 20:57:23,405221","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"389","2025-01-12 20:57:23,405277","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"390","2025-01-12 20:57:23,405327","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"391","2025-01-12 20:57:23,405375","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"392","2025-01-12 20:57:23,405431","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"393","2025-01-12 20:57:23,405489","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"394","2025-01-12 20:57:23,405538","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"395","2025-01-12 20:57:23,405591","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"396","2025-01-12 20:57:23,411143","192.168.1.21","142.250.82.208","UDP","1150","55959  >  3478 Len=1108"
"397","2025-01-12 20:57:23,411265","192.168.1.21","142.250.82.208","UDP","1150","55959  >  3478 Len=1108"
"398","2025-01-12 20:57:23,411352","192.168.1.21","142.250.82.208","UDP","1151","55959  >  3478 Len=1109"
"399","2025-01-12 20:57:23,413849","142.250.82.208","192.168.1.21","RTCP","122","Application specific   subtype=13"
"400","2025-01-12 20:57:23,416934","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"401","2025-01-12 20:57:23,417368","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"402","2025-01-12 20:57:23,417446","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"403","2025-01-12 20:57:23,439748","192.168.1.21","142.250.82.208","UDP","1213","55959  >  3478 Len=1171"
"404","2025-01-12 20:57:23,439829","192.168.1.21","142.250.82.208","UDP","1213","55959  >  3478 Len=1171"
"405","2025-01-12 20:57:23,439842","192.168.1.21","142.250.82.208","UDP","1213","55959  >  3478 Len=1171"
"406","2025-01-12 20:57:23,439859","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"407","2025-01-12 20:57:23,439881","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"408","2025-01-12 20:57:23,439895","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"409","2025-01-12 20:57:23,439908","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"410","2025-01-12 20:57:23,439916","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"411","2025-01-12 20:57:23,439927","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"412","2025-01-12 20:57:23,439941","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"413","2025-01-12 20:57:23,439976","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"414","2025-01-12 20:57:23,440007","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"415","2025-01-12 20:57:23,440067","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"416","2025-01-12 20:57:23,440122","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"417","2025-01-12 20:57:23,440139","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"418","2025-01-12 20:57:23,440156","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"419","2025-01-12 20:57:23,440175","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"420","2025-01-12 20:57:23,440190","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"421","2025-01-12 20:57:23,440210","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"422","2025-01-12 20:57:23,440229","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"423","2025-01-12 20:57:23,440245","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
